productname,process_stage,duration_hours,ph,temperature_c,experiment_type,additive_dose_pct,влага,сухие_вещества,fat_pct,protein_pct,density_kg_m3,кислотность,orp_mv,viscosity_mpa_s,water_activity,kmafanm,lactic_bacteria,pressure_mpa,humidity_pct
Сары ірімшік,Варка,1.4285714285714286,5.911428571428572,96.0,Опыт (4%),4.0,49.26240709132872,50.73759290867128,3.192,3.36,1046.284,20.685714285714283,20.318980987542446,1264.0167565986426,0.4876978302041543,2396.510364417758,10000000,0.1,80.0
Сары ірімшік,Варка,1.6326530612244898,5.901632653061225,96.0,Опыт (4%),4.0,46.929600332334005,53.070399667665995,3.192,3.36,1046.284,20.783673469387757,21.9515328606438,1420.394841546179,0.46460304329010665,1954.1044990972616,10000000,0.1,80.0
Сары ірімшік,Варка,1.836734693877551,5.891836734693878,96.0,Опыт (4%),4.0,44.77086805707667,55.22913194292333,3.192,3.36,1046.284,20.881632653061224,22.78884092302946,1582.2873723617558,0.443231593765059,1593.3686121653332,10000000,0.1,80.0
Сары ірімшік,Варка,2.0408163265306123,5.882040816326531,96.0,Опыт (4%),4.0,42.773220794495074,57.226779205504926,3.192,3.36,1046.284,20.9795918367347,20.169551094708982,1748.492288712202,0.42345488586550123,1299.2260830505948,10000000,0.1,80.0
Сары ірімшік,Варка,2.2448979591836737,5.872244897959184,96.0,Опыт (4%),4.0,40.92463835032697,59.07536164967303,3.192,3.36,1046.284,21.077551020408166,21.634411525316196,1917.8082345755752,0.40515391966823705,1059.3834985773144,10000000,0.1,80.0
Сары ірімшік,Варка,2.4489795918367347,5.8624489795918375,96.0,Опыт (4%),4.0,39.21399747949058,60.78600252050942,3.192,3.36,1046.284,21.17551020408163,26.254604861591865,2089.0617318167633,0.3882185750469567,863.816861206139,10000000,0.1,80.0
Сары ірімшік,Варка,2.6530612244897958,5.8526530612244905,96.0,Опыт (4%),4.0,37.63100495556624,62.36899504443376,3.192,3.36,1046.284,21.2734693877551,22.521251984131172,2261.1299342051807,0.37254694906010577,704.3526453886609,10000000,0.1,80.0
Сары ірімшік,Варка,2.857142857142857,5.842857142857143,96.0,Опыт (4%),4.0,36.166135634646096,63.833864365353904,3.192,3.36,1046.284,21.37142857142857,25.697328484886537,2432.958788911047,0.35804474278299636,574.3261926761735,10000000,0.1,80.0
Сары ірімшік,Варка,3.0612244897959187,5.833061224489796,96.0,Опыт (4%),4.0,34.81057514087108,65.18942485912892,3.192,3.36,1046.284,21.46938775510204,24.668425217075857,2603.5766907148213,0.3446246938946237,468.30316852419577,10000000,0.1,80.0
Сары ірімшік,Варка,3.2653061224489797,5.823265306122449,96.0,Опыт (4%),4.0,33.556166828784,66.443833171216,3.192,3.36,1046.284,21.56734693877551,27.817150440340207,2772.1039082582274,0.3322060516049616,381.85243933921595,10000000,0.1,80.0
Сары ірімшік,Варка,3.4693877551020407,5.813469387755102,96.0,Опыт (4%),4.0,32.39536270336199,67.604637296638,3.192,3.36,1046.284,21.665306122448982,28.562520226250196,2937.7581951762854,0.3207140907632837,311.3608773752638,10000000,0.1,80.0
Сары ірімшік,Варка,3.673469387755102,5.803673469387755,96.0,Опыт (4%),4.0,31.321178002405357,68.67882199759464,3.192,3.36,1046.284,21.763265306122452,21.816030000988675,3099.8570790178987,0.31007966222381306,253.88235342336796,10000000,0.1,80.0
Сары ірімшік,Варка,3.8775510204081636,5.793877551020408,96.0,Опыт (4%),4.0,30.32714916799732,69.67285083200268,3.192,3.36,1046.284,21.861224489795923,27.537521093093293,3257.817356512363,0.30023877676317345,207.01460608393273,10000000,0.1,80.0
Сары ірімшік,Варка,4.081632653061225,5.784081632653062,96.0,Опыт (4%),4.0,29.407294954141328,70.59270504585868,3.192,3.36,1046.284,21.959183673469383,28.715808136634926,3411.1523245476433,0.29113222004599915,168.7988414878991,10000000,0.1,80.0
Сары ірімшік,Варка,4.285714285714286,5.774285714285715,96.0,Опыт (4%),4.0,28.556080436553895,71.4439195634461,3.192,3.36,1046.284,22.057142857142857,26.572684418219264,3559.4672513854703,0.28270519632188357,137.637867330504,10000000,0.1,80.0
Сары ірімшік,Варка,4.4897959183673475,5.764489795918368,96.0,Опыт (4%),4.0,27.76838370805357,72.23161629194644,3.192,3.36,1046.284,22.155102040816324,30.661824838534,3702.453550368278,0.27490699870973034,112.22933970579108,10000000,0.1,80.0
Сары ірімшік,Варка,4.6938775510204085,5.754693877551021,96.0,Опыт (4%),4.0,27.039465059146274,72.96053494085373,3.192,3.36,1046.284,22.253061224489798,26.524122740906925,3839.8820656152247,0.26769070408554807,91.51133285546341,10000000,0.1,80.0
Сары ірімшік,Варка,4.8979591836734695,5.744897959183674,96.0,Опыт (4%),4.0,26.364938458361202,73.6350615416388,3.192,3.36,1046.284,22.351020408163265,27.99301670718806,3971.5958215239084,0.2610128907377759,74.6179569704026,10000000,0.1,80.0
Сары ірімшік,Варка,5.1020408163265305,5.735102040816327,96.0,Опыт (4%),4.0,25.740745160729546,74.25925483927045,3.192,3.36,1046.284,22.44897959183674,27.70114403788145,4097.502529525327,0.2548333770912225,60.84316913218737,10000000,0.1,80.0
Сары ірімшік,Варка,5.3061224489795915,5.7253061224489805,96.0,Опыт (4%),4.0,25.163129285603468,74.83687071439653,3.192,3.36,1046.284,22.5469387755102,28.190759005807745,4217.567089519878,0.24911497992747433,49.61126490660046,10000000,0.1,80.0
Сары ірімшік,Варка,5.510204081632653,5.7155102040816335,96.0,Опыт (4%),4.0,24.628615216862936,75.37138478313706,3.192,3.36,1046.284,22.64489795918367,30.248747849409106,4331.804271770068,0.24382329064694308,40.45281731274603,10000000,0.1,80.0
Сары ірімшік,Варка,5.714285714285714,5.705714285714286,96.0,Опыт (4%),4.0,24.133986689523397,75.8660133104766,3.192,3.36,1046.284,22.74285714285714,28.4516694069777,4440.271718934274,0.2389264682262816,32.98505755939092,10000000,0.1,80.0
Сары ірімшік,Варка,5.918367346938775,5.695918367346939,96.0,Опыт (4%),4.0,23.676267436904723,76.32373256309528,3.192,3.36,1046.284,22.84081632653061,25.552749123539776,4543.0633679479615,0.23439504762535676,26.89587757966899,10000000,0.1,80.0
Сары ірімшік,Варка,6.122448979591837,5.686122448979592,96.0,Опыт (4%),4.0,23.25270328191213,76.74729671808787,3.192,3.36,1046.284,22.93877551020408,29.82037819619234,4640.303357675084,0.23020176249093008,21.930785764980126,10000000,0.1,80.0
Сары ірімшік,Варка,6.326530612244898,5.676326530612245,96.0,Опыт (4%),4.0,22.860745564669138,77.13925443533086,3.192,3.36,1046.284,23.036734693877552,31.552304660586206,4732.140460414489,0.22632138109022445,17.88227072512481,10000000,0.1,80.0
Сары ірімшік,Варка,6.530612244897959,5.666530612244898,96.0,Опыт (4%),4.0,22.49803580678364,77.50196419321637,3.192,3.36,1046.284,23.134693877551022,31.36693838714405,4818.743052992729,0.22273055448715803,14.58112854293096,10000000,0.1,80.0
Сары ірімшік,Варка,6.73469387755102,5.656734693877551,96.0,Опыт (4%),4.0,22.162391519969407,77.8376084800306,3.192,3.36,1046.284,23.232653061224493,30.646955148961176,4900.294625722654,0.21940767604769712,11.889391054054295,10000000,0.1,80.0
Сары ірімшік,Варка,6.938775510204081,5.646938775510204,96.0,Опыт (4%),4.0,21.851793073630954,78.14820692636904,3.192,3.36,1046.284,23.330612244897964,30.286810386304214,4976.989814321066,0.21633275142894645,9.694559595989405,10000000,0.1,80.0
Сары ірімшік,Варка,7.142857142857143,5.637142857142858,96.0,Опыт (4%),4.0,21.564371542391676,78.43562845760832,3.192,3.36,1046.284,23.428571428571423,35.27813127353221,5049.030930317169,0.2134872782696776,7.904903231199661,10000000,0.1,80.0
Сары ірімшік,Варка,7.346938775510204,5.627346938775511,96.0,Опыт (4%),4.0,21.29839746044179,78.70160253955821,3.192,3.36,1046.284,23.526530612244898,31.908986961501125,5116.6249589360195,0.2108541348583737,6.445624937978792,10000000,0.1,80.0
Сары ірімшік,Варка,7.551020408163265,5.617551020408164,96.0,Опыт (4%),4.0,21.052270415038947,78.94772958496105,3.192,3.36,1046.284,23.624489795918365,30.43661188307261,5179.980989344832,0.20841747710888558,5.2557355385600335,10000000,0.1,80.0
Сары ірімшік,Варка,7.755102040816327,5.607755102040817,96.0,Опыт (4%),4.0,20.824509416543812,79.1754905834562,3.192,3.36,1046.284,23.72244897959184,29.101724417556476,5239.308040003933,0.20616264322378375,4.285504713208585,10000000,0.1,80.0
Сары ірімшік,Варка,7.959183673469388,5.59795918367347,96.0,Опыт (4%),4.0,20.613743987045414,79.38625601295459,3.192,3.36,1046.284,23.820408163265306,31.13941279242628,5294.813241232306,0.20407606547174958,3.4943825678041636,10000000,0.1,80.0
Сары ірімшік,Варка,8.16326530612245,5.588163265306123,96.0,Опыт (4%),4.0,20.418705913954984,79.58129408604502,3.192,3.36,1046.284,23.91836734693878,32.053913901158666,5346.7003376089115,0.20214518854815436,2.8493048887656887,10000000,0.1,80.0
Сары ірімшік,Варка,8.36734693877551,5.578367346938776,96.0,Опыт (4%),4.0,20.238221618948163,79.76177838105184,3.192,3.36,1046.284,24.016326530612247,30.65865572362602,5395.168474175367,0.20035839402758682,2.3233112550254233,10000000,0.1,80.0
Сары ірімшік,Варка,8.571428571428571,5.568571428571429,96.0,Опыт (4%),4.0,20.071205096338215,79.92879490366178,3.192,3.36,1046.284,24.11428571428571,34.95122470445005,5440.411232329887,0.19870493045374832,1.8944182523289423,10000000,0.1,80.0
Сары ірімшік,Варка,8.775510204081632,5.558775510204082,96.0,Опыт (4%),4.0,19.916651378389147,80.08334862161085,3.192,3.36,1046.284,24.21224489795918,34.20471681894586,5482.615883602357,0.19717484864605256,1.5447006969015753,10000000,0.1,80.0
Сары ірімшік,Варка,8.979591836734695,5.548979591836735,96.0,Опыт (4%),4.0,19.773630488248447,80.22636951175156,3.192,3.36,1046.284,24.31020408163265,33.6579064073672,5521.962832015604,0.19575894183365963,1.2595424690797852,10000000,0.1,80.0
Сары ірімшік,Варка,9.183673469387756,5.539183673469388,96.0,Опыт (4%),4.0,19.641281844113085,80.35871815588692,3.192,3.36,1046.284,24.408163265306122,36.69228360219668,5558.625218344483,0.19444869025671954,1.0270256461965521,10000000,0.1,80.0
Сары ірімшік,Варка,9.387755102040817,5.529387755102041,96.0,Опыт (4%),4.0,19.518809080957737,80.48119091904226,3.192,3.36,1046.284,24.506122448979593,32.29143324005924,5592.768662188855,0.1932362099014816,0.8374324040983416,10000000,0.1,80.0
Сары ірімшік,Варка,9.591836734693878,5.519591836734694,96.0,Опыт (4%),4.0,19.405475258666634,80.59452474133337,3.192,3.36,1046.284,24.604081632653063,34.86724406519421,5624.551120310972,0.19211420506079968,0.6828388697313158,10000000,0.1,80.0
Сары ірімшік,Варка,9.795918367346939,5.509795918367347,96.0,Опыт (4%),4.0,19.30059842773551,80.69940157226449,3.192,3.36,1046.284,24.702040816326534,33.785794983741624,5654.122842104801,0.19107592443458152,0.5567839502436854,10000000,0.1,80.0
Сары ірімшік,Варка,10.0,5.5,96.0,Опыт (4%),4.0,19.20354752586171,80.79645247413829,3.192,3.36,1046.284,24.800000000000004,34.25059381065406,5681.626405332486,0.1901151205060309,0.45399929762484853,10000000,0.1,80.0
Сары ірімшік,Варка,0.0,5.98,96.0,Опыт (5%),5.0,71.0,29.0,3.19,3.4499999999999997,1048.915,20.0,20.767723288414285,426.31145151688185,0.7029,10000.0,10000000,0.1,80.0
Сары ірімшік,Варка,0.20408163265306123,5.970204081632653,96.0,Опыт (5%),5.0,66.8453537067794,33.154646293220594,3.19,3.4499999999999997,1048.915,20.09795918367347,19.911539156388812,524.7397894867505,0.6617690016971162,8153.958055474629,10000000,0.1,80.0
Сары ірімшік,Варка,0.40816326530612246,5.960408163265306,96.0,Опыт (5%),5.0,63.01638827812056,36.98361172187944,3.19,3.4499999999999997,1048.915,20.19591836734694,19.238115469944113,635.4610332578028,0.6238622439533935,6648.703197043959,10000000,0.1,80.0
Сары ірімшік,Варка,0.6122448979591837,5.950612244897959,96.0,Опыт (5%),5.0,59.487573736726745,40.512426263273255,3.19,3.4499999999999997,1048.915,20.29387755102041,17.257886393233285,758.0819544702247,0.5889269799935947,5421.324699199651,10000000,0.1,80.0
Сары ірімшік,Варка,0.8163265306122449,5.940816326530613,96.0,Опыт (5%),5.0,56.235381388802075,43.764618611197925,3.19,3.4499999999999997,1048.915,20.391836734693875,19.582550426279592,891.9420075846754,0.5567302757491406,4420.525420238257,10000000,0.1,80.0
Сары ірімшік,Варка,1.0204081632653061,5.931020408163266,96.0,Опыт (5%),5.0,53.23812694433298,46.76187305566702,3.19,3.4499999999999997,1048.915,20.489795918367342,22.263734436409443,1036.1465172859832,0.5270574567488966,3604.47788597821,10000000,0.1,80.0
Сары ірімшік,Варка,1.2244897959183674,5.921224489795919,96.0,Опыт (5%),5.0,50.47582593510073,49.52417406489927,3.19,3.4499999999999997,1048.915,20.587755102040816,20.7008788931304,1189.6077253911105,0.4997106767574972,2939.076149415219,10000000,0.1,80.0
Сары ірімшік,Варка,1.4285714285714286,5.911428571428572,96.0,Опыт (5%),5.0,47.930060466411234,52.069939533588766,3.19,3.4499999999999997,1048.915,20.685714285714283,22.568211826668076,1351.0902831961448,0.4745075986174712,2396.510364417758,10000000,0.1,80.0
Сары ірімшік,Варка,1.6326530612244898,5.901632653061225,96.0,Опыт (5%),5.0,45.58385641409721,54.41614358590279,3.19,3.4499999999999997,1048.915,20.783673469387757,25.588153621097106,1519.2580433375956,0.4512801784995624,1954.1044990972616,10000000,0.1,80.0
Сары ірімшік,Варка,1.836734693877551,5.891836734693878,96.0,Опыт (5%),5.0,43.42157024799235,56.57842975200765,3.19,3.4499999999999997,1048.915,20.881632653061224,23.807332977882638,1692.7194786769203,0.42987354545512424,1593.3686121653332,10000000,0.1,80.0
Сары ірімшік,Варка,2.0408163265306123,5.882040816326531,96.0,Опыт (5%),5.0,41.42878472726276,58.57121527273724,3.19,3.4499999999999997,1048.915,20.9795918367347,22.42465037493395,1870.0696396783958,0.4101449687999013,1299.2260830505948,10000000,0.1,80.0
Сары ірімшік,Варка,2.2448979591836737,5.872244897959184,96.0,Опыт (5%),5.0,39.59221277213473,60.40778722786527,3.19,3.4499999999999997,1048.915,21.077551020408166,25.099667551712713,2049.92717555379,0.3919629064441338,1059.3834985773144,10000000,0.1,80.0
Сары ірімшік,Варка,2.4489795918367347,5.8624489795918375,96.0,Опыт (5%),5.0,37.89960887107474,62.10039112892526,3.19,3.4499999999999997,1048.915,21.17551020408163,25.894797952177132,2230.965526858405,0.37520612782363993,863.816861206139,10000000,0.1,80.0
Сары ірімшік,Варка,2.6530612244897958,5.8526530612244905,96.0,Опыт (5%),5.0,36.339687432720964,63.660312567279036,3.19,3.4499999999999997,1048.915,21.2734693877551,29.31452748063615,2411.937907489224,0.35976290558393753,704.3526453886609,10000000,0.1,80.0
Сары ірімшік,Варка,2.857142857142857,5.842857142857143,96.0,Опыт (5%),5.0,34.90204753817043,65.09795246182958,3.19,3.4499999999999997,1048.915,21.37142857142857,25.536912491477924,2591.69610998205,0.3455302706278872,574.3261926761735,10000000,0.1,80.0
Сары ірімшік,Варка,3.0612244897959187,5.833061224489796,96.0,Опыт (5%),5.0,33.57710359190066,66.42289640809935,3.19,3.4499999999999997,1048.915,21.46938775510204,28.83746201137783,2769.2034825181704,0.3324133255598165,468.30316852419577,10000000,0.1,80.0
Сары ірімшік,Варка,3.2653061224489797,5.823265306122449,96.0,Опыт (5%),5.0,32.356021408934566,67.64397859106543,3.19,3.4499999999999997,1048.915,21.56734693877551,29.63951530560937,2943.5426430084,0.3203246119484522,381.85243933921595,10000000,0.1,80.0
Сары ірімшік,Варка,3.4693877551020407,5.813469387755102,96.0,Опыт (5%),5.0,31.230659312103896,68.7693406878961,3.19,3.4499999999999997,1048.915,21.665306122448982,23.862164779738386,3113.918625980838,0.3091835271898286,311.3608773752638,10000000,0.1,80.0
Сары ірімшік,Варка,3.673469387755102,5.803673469387755,96.0,Опыт (5%),5.0,30.19351384667188,69.80648615332812,3.19,3.4499999999999997,1048.915,21.763265306122452,26.963924365991712,3279.658216474842,0.29891578708205163,253.88235342336796,10000000,0.1,80.0
Сары ірімшік,Варка,3.8775510204081636,5.793877551020408,96.0,Опыт (5%),5.0,29.237669750362272,70.76233024963773,3.19,3.4499999999999997,1048.915,21.861224489795923,26.33140063210089,3440.2062276541337,0.2894529305285865,207.01460608393273,10000000,0.1,80.0
Сары ірімшік,Варка,4.081632653061225,5.784081632653062,96.0,Опыт (5%),5.0,28.356753845215486,71.64324615478452,3.19,3.4499999999999997,1048.915,21.959183673469383,28.546526404015903,3595.1194407260664,0.2807318630676333,168.7988414878991,10000000,0.1,80.0
Сары ірімшік,Варка,4.285714285714286,5.774285714285715,96.0,Опыт (5%),5.0,27.544892543841474,72.45510745615853,3.19,3.4499999999999997,1048.915,22.057142857142857,27.895744839575794,3744.058860629994,0.2726944361840306,137.637867330504,10000000,0.1,80.0
Сары ірімшік,Варка,4.4897959183673475,5.764489795918368,96.0,Опыт (5%),5.0,26.79667268673846,73.20332731326154,3.19,3.4499999999999997,1048.915,22.155102040816324,28.57033830362222,3886.7808602230207,0.26528705959871074,112.22933970579108,10000000,0.1,80.0
Сары ірімшік,Варка,4.6938775510204085,5.754693877551021,96.0,Опыт (5%),5.0,26.10710544955671,73.89289455044329,3.19,3.4499999999999997,1048.915,22.253061224489798,25.081117323093828,4023.127698324423,0.25846034395061146,91.51133285546341,10000000,0.1,80.0
Сары ірімшік,Варка,4.8979591836734695,5.744897959183674,96.0,Опыт (5%),5.0,25.471593079655783,74.52840692034422,3.19,3.4499999999999997,1048.915,22.351020408163265,29.90083387203639,4153.01780965769,0.2521687714885923,74.6179569704026,10000000,0.1,80.0
Сары ірімшік,Варка,5.1020408163265305,5.735102040816327,96.0,Опыт (5%),5.0,24.885898240168153,75.11410175983184,3.19,3.4499999999999997,1048.915,22.44897959183674,28.815028092656178,4276.436182090689,0.24637039257766472,60.84316913218737,10000000,0.1,80.0
Сары ірімшік,Варка,5.3061224489795915,5.7253061224489805,96.0,Опыт (5%),5.0,24.346115757167986,75.65388424283202,3.19,3.4499999999999997,1048.915,22.5469387755102,26.081673345342114,4393.425061561045,0.24102654599596304,49.61126490660046,10000000,0.1,80.0
Сары ірімшік,Варка,5.510204081632653,5.7155102040816335,96.0,Опыт (5%),5.0,23.848646581566726,76.15135341843327,3.19,3.4499999999999997,1048.915,22.64489795918367,28.577004796992902,4504.075159281483,0.23610160115751058,40.45281731274603,10000000,0.1,80.0
Сары ірімшік,Варка,5.714285714285714,5.705714285714286,96.0,Опыт (5%),5.0,23.39017379212402,76.60982620787598,3.19,3.4499999999999997,1048.915,22.74285714285714,25.475414488537456,4608.5174798348,0.23156272054202778,32.98505755939092,10000000,0.1,80.0
Сары ірімшік,Варка,5.918367346938775,5.695918367346939,96.0,Опыт (5%),5.0,22.967640479571894,77.0323595204281,3.19,3.4499999999999997,1048.915,22.84081632653061,30.45487060346654,4706.915842455868,0.22737964074776174,26.89587757966899,10000000,0.1,80.0
Сары ірімшік,Варка,6.122448979591837,5.686122448979592,96.0,Опыт (5%),5.0,22.578229364392534,77.42177063560746,3.19,3.4499999999999997,1048.915,22.93877551020408,29.170952807406753,4799.460130550505,0.2235244707074861,21.930785764980126,10000000,0.1,80.0
Сары ірімшік,Варка,6.326530612244898,5.676326530612245,96.0,Опыт (5%),5.0,22.21934401234938,77.78065598765062,3.19,3.4499999999999997,1048.915,23.036734693877552,28.861836761372984,4886.360275421679,0.21997150572225888,17.88227072512481,10000000,0.1,80.0
Сары ірімшік,Варка,6.530612244897959,5.666530612244898,96.0,Опыт (5%),5.0,21.888591522524294,78.1114084774757,3.19,3.4499999999999997,1048.915,23.134693877551022,30.726300367056737,4967.840958228632,0.21669705607299053,14.58112854293096,10000000,0.1,80.0
Сары ірімшік,Варка,6.73469387755102,5.656734693877551,96.0,Опыт (5%),5.0,21.583766572431752,78.41623342756824,3.19,3.4499999999999997,1048.915,23.232653061224493,31.50495691748871,5044.136998321311,0.21367928906707437,11.889391054054295,10000000,0.1,80.0
Сары ірімшік,Варка,6.938775510204081,5.646938775510204,96.0,Опыт (5%),5.0,21.302836713829464,78.69716328617054,3.19,3.4499999999999997,1048.915,23.330612244897964,32.89686775538281,5115.489385234047,0.2108980834669117,9.694559595989405,10000000,0.1,80.0
Сары ірімшік,Варка,7.142857142857143,5.637142857142858,96.0,Опыт (5%),5.0,21.04392882118372,78.95607117881627,3.19,3.4499999999999997,1048.915,23.428571428571423,32.41036122476683,5182.141904830036,0.20833489532971883,7.904903231199661,10000000,0.1,80.0
Сары ірімшік,Варка,7.346938775510204,5.627346938775511,96.0,Опыт (5%),5.0,20.805316602433564,79.19468339756644,3.19,3.4499999999999997,1048.915,23.526530612244898,33.26667965246209,5244.33830650605,0.20597263436409227,6.445624937978792,10000000,0.1,80.0
Сары ірімшік,Варка,7.551020408163265,5.617551020408164,96.0,Опыт (5%),5.0,20.58540908878053,79.41459091121948,3.19,3.4499999999999997,1048.915,23.624489795918365,35.75879453243831,5302.319957253667,0.20379554997892724,5.2557355385600335,10000000,0.1,80.0
Сары ірімшік,Варка,7.755102040816327,5.607755102040817,96.0,Опыт (5%),5.0,20.382740026758626,79.61725997324137,3.19,3.4499999999999997,1048.915,23.72244897959184,29.202985463387034,5356.323929101371,0.20178912626491038,4.285504713208585,10000000,0.1,80.0
Сары ірімшік,Варка,7.959183673469388,5.59795918367347,96.0,Опыт (5%),5.0,20.19595810185521,79.80404189814479,3.19,3.4499999999999997,1048.915,23.820408163265306,31.21392874766137,5406.581468511707,0.1999399852083666,3.4943825678041636,10000000,0.1,80.0
Сары ірімшік,Варка,8.16326530612245,5.588163265306123,96.0,Опыт (5%),5.0,20.023817928497845,79.97618207150215,3.19,3.4499999999999997,1048.915,23.91836734693878,32.02302662349632,5453.31679925839,0.19823579749212866,2.8493048887656887,10000000,0.1,80.0
Сары ірімшік,Варка,8.36734693877551,5.578367346938776,96.0,Опыт (5%),5.0,19.865171746332052,80.13482825366795,3.19,3.4499999999999997,1048.915,24.016326530612247,34.70708202923639,5496.746213825721,0.1966652002886873,2.3233112550254233,10000000,0.1,80.0
Сары ірімшік,Варка,8.571428571428571,5.568571428571429,96.0,Опыт (5%),5.0,19.71896176742416,80.28103823257584,3.19,3.4499999999999997,1048.915,24.11428571428571,31.933921192049013,5537.077412197056,0.1952177214974992,1.8944182523289423,10000000,0.1,80.0
Сары ірімшік,Варка,8.775510204081632,5.558775510204082,96.0,Опыт (5%),5.0,19.58421312336347,80.41578687663653,3.19,3.4499999999999997,1048.915,24.21224489795918,33.4438854182935,5574.509050834069,0.19388370992129836,1.5447006969015753,10000000,0.1,80.0
Сары ірімшік,Варка,8.979591836734695,5.548979591836735,96.0,Опыт (5%),5.0,19.460027365237934,80.53997263476207,3.19,3.4499999999999997,1048.915,24.31020408163265,34.74590457143324,5609.230468548703,0.19265427091585555,1.2595424690797852,10000000,0.1,80.0
Сары ірімшік,Варка,9.183673469387756,5.539183673469388,96.0,Опыт (5%),5.0,19.34557647314385,80.65442352685615,3.19,3.4499999999999997,1048.915,24.408163265306122,32.90325170576728,5641.421559732481,0.1915212070841241,1.0270256461965521,10000000,0.1,80.0
Сары ірімшік,Варка,9.387755102040817,5.529387755102041,96.0,Опыт (5%),5.0,19.2400973352874,80.7599026647126,3.19,3.4499999999999997,1048.915,24.506122448979593,33.69831650609316,5671.252768963239,0.19047696361934524,0.8374324040983416,10000000,0.1,80.0
Сары ірімшік,Варка,9.591836734693878,5.519591836734694,96.0,Опыт (5%),5.0,19.142886659866935,80.85711334013307,3.19,3.4499999999999997,1048.915,24.604081632653063,35.00192395086242,5698.885184313981,0.18951457793268264,0.6828388697313158,10000000,0.1,80.0
Сары ірімшік,Варка,9.795918367346939,5.509795918367347,96.0,Опыт (5%),5.0,19.053296285810568,80.94670371418943,3.19,3.4499999999999997,1048.915,24.702040816326534,35.49805442592459,5724.470709718675,0.1886276332295246,0.5567839502436854,10000000,0.1,80.0
Сары ірімшік,Варка,10.0,5.5,96.0,Опыт (5%),5.0,18.970728861102913,81.02927113889709,3.19,3.4499999999999997,1048.915,24.800000000000004,29.988901716975107,5748.152299496842,0.18781021572491882,0.45399929762484853,10000000,0.1,80.0
